711,-12897,505,476,25000000,7
292,-15870,549,425,40400000,7
423,-5767,142,657,3900000,7
337,-5591,510,770,18500000,7
359,-9949,246,482,71300000,7
1090,-4362,420,985,4.74E+03,7
431,-10722,411,645,3190000,7
371,-5641,631,645,6020000,7
983,-7456,344,790,8230000,7
463,-3892,397,969,1.52E+02,7
439,-13210,486,433,19200000,7
461,-5243,563,937,11100,7
567,-3622,578,952,566000,7
464,-6962,298,799,16800,7
538,-5015,450,794,38800000,7
579,-2689,475,858,38900,7
769,-7381,469,361,51600000,7
380,-5295,648,791,21600,7
318,-10330,324,136,93100000,7
980,-9573,465,865,1800000,7
285,-4100,530,676,44800000,7
290,-5536,593,716,128000,7
374,-7516,640,663,20100000,7
439,-3727,668,921,4920000,7
919,-12412,438,710,26200000,7
659,-5523,69.2,756,1.45E+03,7
335,-3757,532,887,7780000,7
323,-12181,540,294,77500000,7
479,-4807,285,737,2.61E+03,7
603,-5463,370,840,82100,7
266,-6109,569,668,13400000,7
1030,-3139,176,962,1.66E+03,7
307,-8121,461,551,19400000,7
533,-4542,308,873,22000,7
317,-7240,527,653,62900,7
366,-9295,344,497,1670000,7
281,-7641,528,518,42500000,7
310,-9302,504,578,40800000,7
292,-6257,655,469,17300000,7
263,-3442,636,676,8070000,7
705,-8907,568,928,135000,7
2190,-2874,488,990,494000,7
744,-4845,654,875,41700,7
1090,-5509,280,908,3270000,7
319,-3244,448,826,756000,7
1570,-3636,401,969,24600,7
404,-3887,616,754,32400000,7
340,-4331,596,932,94300,7
651,-5003,281,665,79200,7
528,-9827,380,497,7510000,7
689,-2766,457,922,35700,7
791,-4788,332,789,12600000,7
277,-7431,589,438,57300000,7
285,-10057,653,738,39700000,7
481,-5525,698,736,6640000,7
380,-9581,661,762,79200000,7
334,-5988,550,824,44800000,7
1930,-3629,177,958,9.28E+03,7
413,-3753,605,866,6290000,7
561,-7939,476,821,9.92E+03,7
426,-6995,244,752,1160000,7
985,-4607,580,714,14700000,7
316,-4852,655,819,17600,7
635,-2471,294,920,4.11E+03,7
876,-5545,725,747,2720000,7
1010,-7711,190,964,549000,7
799,-7828,726,463,817000,7
344,-5466,396,858,13300,7
268,-11206,514,421,80300000,7
312,-3935,328,726,2860000,7
286,-6036,359,685,10000,7
591,-5320,400,853,604000,7
1330,-4957,397,966,57700,7
374,-4860,319,750,1.81E+03,7
822,-5234,201,961,52500,7
1410,-6210,301,932,1.93E+03,7
1230,-6602,449,958,5.33E+02,7
893,-4226,479,926,39900,7
307,-10023,733,794,6140000,7
287,-8684,550,765,4.76E+02,7
298,-2915,490,847,3800000,7
286,-6349,540,677,36800000,7
328,-7414,539,582,818000,7
753,-9721,573,733,74900000,7
310,-13502,353,362,8940000,7
929,-5217,525,923,2650000,7
1120,-3123,484,938,7060000,7
339,-5766,673,704,49300000,7
317,-5295,442,382,46700000,7
612,-3680,642,823,28100,7
411,-5298,484,741,2280000,7
383,-6326,484,754,11000,7
276,-8795,473,358,85000000,7
435,-7960,676,920,101000,7
290,-10057,307,433,38800000,7
407,-6763,292,823,1170000,7
428,-15881,694,394,7810000,7
1270,-4075,633,788,1110000,7
841,-7217,795,630,4190000,7
353,-10322,619,670,165000,7
312,-4973,604,747,11900000,7
855,-3435,613,953,148000,7
348,-7013,187,600,2910000,7
370,-9047,524,654,8.95E+03,7
415,-10188,307,792,1290000,7
478,-3170,452,916,30800,7
278,-13920,485,409,24500000,7
439,-3400,650,957,1020000,7
648,-6093,567,964,61000,7
335,-6537,546,696,8870000,7
1590,-5659,510,882,158000,7
343,-23309,507,88,51000000,7
703,-4028,543,968,18900,7
248,-4173,606,532,9560000,7
1270,-6659,502,973,8850000,7
277,-6470,605,700,998000,7
876,-5545,725,747,2720000,7
361,-6769,495,653,21700000,7
339,-10773,479,588,214000,7
435,-9256,385,433,24100000,7
464,-5541,267,738,4190000,7
467,-4419,387,975,46900,7
311,-5927,511,724,82600,7
415,-8287,232,876,1.38E+03,7
814,-11867,608,598,2420000,7
319,-9944,492,639,23500000,7
403,-1986,420,965,9810000,7
432,-6117,319,757,1600000,7
386,-7760,516,651,5370000,7
300,-7547,729,685,35800000,7
1690,-2590,379,966,7.67E+03,7
339,-9259,285,297,74300000,7
321,-6825,768,678,16500000,7
388,-5846,500,824,16000,7
372,-10482,406,306,31300000,7
1510,-3325,365,940,72700,7
450,-9001,412,880,252000,7
292,-4976,638,738,11700000,7
487,-8931,286,638,6000000,7
563,-2491,576,931,85000,7
374,-6181,591,720,4820000,7
317,-6083,527,635,602000,7
855,-3435,613,953,148000,7
1050,-3663,598,939,114000,7
1010,-2728,596,938,156000,7
316,-9342,389,476,61900000,7
298,-6824,445,599,5080000,7
372,-5343,522,811,2630000,7
325,-8355,318,848,162000,7
461,-9138,294,745,5000000,7
256,-11782,419,383,7240000,7
403,-4809,544,968,6570000,7
849,-4189,715,920,9290000,7
329,-4788,573,754,2480000,7
4890,-3837,520,967,248000,7
418,-12810,382,557,7500000,7
367,-7488,658,599,12400000,7
674,-5192,387,922,487000,7
390,-8733,526,587,24000000,7
336,-11531,777,334,30800000,7
384,-11539,363,320,1360000,7
554,-10068,564,932,1300000,7
463,-4448,562,876,147000,7
522,-5772,675,775,3870000,7
1140,-2481,251,962,9.37E+03,7
357,-4624,702,805,1160000,7
538,-5709,352,786,53500000,7
949,-7315,508,862,1180000,7
718,-5768,721,711,907000,7
352,-6875,282,484,37400000,7
486,732,399,922,8000000,7
562,-4537,432,936,691000,7
373,-9947,186,546,45100000,7
311,-6483,526,688,5980000,7
266,-9339,736,454,7460000,7
339,-6743,506,554,33900000,7
419,-15584,791,262,63100000,7
899,-5136,429,974,168000,7
323,-5433,580,748,935000,7
1570,-4300,360,987,41300,7
636,-4257,617,946,50700,7
567,-5858,461,872,31500,7
316,-7201,458,843,135000,7
281,-7423,678,556,9040000,7
613,-5513,530,873,436000,7
280,-5040,534,892,69700,7
391,-6358,561,614,62100000,7
269,-9047,433,449,25900000,7
281,-10506,371,268,74800000,7
676,-11603,706,329,71800000,7
325,-11891,641,224,62700000,7
1260,-1706,394,939,74400,7
937,-3379,539,935,957000,7
318,-5091,600,663,61100000,7
488,-7501,529,932,251000,7
581,-9986,442,610,3920000,7
273,-4938,485,739,913000,7
600,-11709,531,481,69900000,7
333,-9219,535,612,32800000,7
291,-11938,266,294,77100000,7
300,-7292,541,811,3210000,7
438,-7403,485,875,57700000,7
284,-9712,440,466,17000000,7
527,-12095,645,795,34700000,7
669,-5592,652,798,486000,7
380,-5124,451,817,1440000,7
441,-5127,350,917,2.42E+03,7
330,-9316,337,657,16100000,7
262,-10585,580,488,25500000,7
324,-4835,472,862,2.49E+03,7
775,-8585,449,749,1000000,7
395,-13826,898,412,13700000,7
286,-9119,601,532,43200000,7
545,-6815,526,900,539000,7
309,-7498,653,598,67300000,7
678,-3407,295,924,4.02E+03,7
3040,-4215,466,833,2660000,7
416,-6445,491,835,4660000,7
328,-5882,703,838,1060000,7
2500,-5621,236,948,4280000,7
619,-6014,590,629,22800000,7
613,-5974,352,798,36200,7
1130,-6608,403,483,233000,7
407,-5847,529,767,69000,7
310,-9302,504,578,40800000,7
1180,-1761,454,993,18200,7
697,-4490,457,986,1960000,7
354,-6418,430,885,2.11E+03,7
391,-7452,475,762,180000,7
334,-10839,415,554,541000,7
613,-9060,457,759,73600,7
702,-5531,226,891,63100,7
1230,-5683,383,885,2950000,7
318,-15886,422,208,89600000,7
312,-10609,339,650,6680000,7
3050,-11127,804,323,30800000,7
463,-6949,230,737,6.19E+02,7
387,-5176,744,690,2920000,7
439,-3886,679,804,8570000,7
436,-14734,805,479,6270000,7
346,-4272,611,743,244000,7
294,-4354,535,761,889000,7
546,-7477,287,770,48300,7
460,-8350,695,541,707000,7
572,-5573,563,865,22000,7
1890,-6214,420,949,18100,7
807,-14007,634,285,93700000,7
1180,-4129,447,979,89300,7
324,-7262,581,791,835000,7
518,-5606,542,961,12800,7
665,-3880,404,902,57700000,7
352,-8755,499,536,44400000,7
321,-8199,597,762,18900000,7
351,-9430,565,764,1390000,7
314,-6576,640,864,832000,7
706,-5656,453,816,524000,7
351,-10108,452,524,31500000,7
675,-6248,530,970,354000,7
743,-3165,471,927,1.78E+03,7
483,-9044,729,617,12500000,7
312,-12557,476,381,28500000,7
648,-3816,385,972,19300,7
409,-18037,639,211,68700000,7
394,-4483,261,660,1990000,7
633,-4104,522,880,9.38E+03,7
336,-8258,394,622,21300000,7
390,-3774,661,917,2460000,7
337,-9343,705,515,36500000,7
320,-12643,823,417,56200000,7
435,-5430,556,820,177000,7
471,-6806,566,975,136000,7
410,-5373,350,828,21700,7
248,-6394,453,576,63200000,7
451,-6552,778,899,280000,7
837,-5625,533,838,2510000,7
1010,-6239,394,863,1570000,7
336,-5015,372,599,12600000,7
408,-10778,530,816,3680000,7
345,-11140,524,176,91100000,7
891,-4029,428,922,32900,7
256,-10025,524,613,1350000,7
298,-12778,806,462,78000000,7
265,-9127,625,591,1380000,7
1170,-2640,112,978,10800,7
832,-12824,787,472,22100000,7
319,-9233,699,677,1600000,7
452,-5358,531,818,6940000,7
293,-4807,649,888,1300000,7
267,-14409,582,504,6700000,7
296,-10059,384,561,37300000,7
444,-3544,324,883,3.65E+03,7
909,-4053,587,921,2910000,7
698,-3188,331,943,721000,7
375,-4378,378,851,33600,7
324,-11384,421,335,3420000,7
998,-7038,273,889,878000,7
555,-4394,699,886,3220000,7
457,-6104,384,790,518000,7
723,-3281,117,916,1.39E+03,7
295,-11606,678,676,27300000,7
649,-6021,538,802,2220000,7
544,-8034,444,756,164000,7
558,-9453,572,626,481000,7
344,-5933,532,876,103000,7
470,-5678,310,700,1100000,7
1220,-3861,489,975,2.58E+03,7
1570,-3636,401,969,24600,7
281,-12951,537,265,63600000,7
282,-6941,628,795,406000,7
291,-6858,621,692,36300,7
1260,-4054,238,946,14700,7
273,-7560,664,613,309000,7
655,-6644,441,922,17900,7
535,-4390,535,920,3100000,7
322,-6416,428,696,35200,7
453,-8970,316,795,5530000,7
283,-9145,596,392,86700000,7
1390,-2884,454,973,960000,7
845,-4132,384,907,212000,7
310,-8277,634,630,44700000,7
479,-5142,362,858,583000,7
371,-5682,571,618,18000000,7
458,-3780,225,727,5.14E+02,7
452,-7327,215,927,27300,7
278,-4928,615,750,19500000,7
476,-3660,449,971,273000,7
325,-4108,652,864,138000,7
327,-16784,725,411,54400000,7
313,-11112,631,354,79500000,7
1020,-4288,490,794,51000,7
467,-4419,387,975,46900,7
623,-4152,477,941,287000,7
446,-3579,475,922,920000,7
363,-6130,720,912,55100000,7
355,-3836,452,915,9.51E+02,7
470,-4566,460,934,2.56E+03,7
326,-12781,582,485,34900000,7
627,-5861,837,478,5710000,7
747,-5230,352,911,121000,7
623,-4096,552,935,1740000,7
1010,-4854,510,759,3400000,7
2530,-3943,685,890,183000,7
700,-6872,581,791,141000,7
515,-7799,687,640,52300000,7
644,-4441,392,964,7.13E+03,7
1460,-4330,289,841,582000,7
315,-8017,608,617,11100000,7
252,-6029,704,636,3440000,7
268,-5826,402,317,76600000,7
703,-7186,318,808,25700,7
1530,-7455,308,916,1.57E+03,7
1050,-3663,598,939,114000,7
613,-4867,452,873,51900,7
395,-3261,542,818,63900,7
415,-8139,693,824,726000,7
589,-2219,469,969,900000,7
341,-10150,338,521,2020000,7
403,-11530,574,469,73300000,7
261,-8648,442,520,18400000,7
623,-9348,588,580,30900000,7
506,-6233,740,517,1830000,7
348,-9796,820,452,54300000,7
372,-12346,535,561,30900000,7
415,-8414,163,510,34100000,7
618,-2729,579,904,19300000,7
1150,-9494,531,668,21800000,7
458,-3300,409,933,6.54E+03,7
317,-13044,427,201,74500000,7
278,-10011,397,488,30200000,7
603,-3719,589,890,48100,7
464,-5826,498,748,5.45E+03,7
357,-9755,432,415,849000,7
407,-5865,589,724,1590000,7
287,-5047,473,749,46600,7
817,-8666,414,852,30700,7
1430,-5321,165,919,113000,7
253,-13333,623,449,21200000,7
863,-3654,500,900,37500,7
322,-16980,489,373,48200000,7
297,-14000,497,349,9290000,7
527,-4520,546,912,6.31E+03,7
489,-8449,686,823,2450000,7
448,-9351,345,706,19100000,7
784,-5533,371,921,1130000,7
921,-5931,468,928,10800,7
540,-7638,573,902,1800000,7
488,-4758,520,815,172000,7
316,-8720,599,744,13100000,7
361,-6256,258,741,5460000,7
273,-13034,636,709,2550000,7
497,-5047,330,905,23300,7
447,-18982,622,239,85900000,7
599,-3888,514,948,7.36E+03,7
345,-10408,272,568,48300000,7
731,-5002,368,769,15300,7
689,-2766,457,922,35700,7
367,-4606,556,920,271000,7
500,-9940,691,748,7910000,7
266,-14876,444,266,71800000,7
442,-5242,521,895,5.54E+03,7
431,-5025,535,716,32600000,7
327,-9258,402,597,3850000,7
284,-7031,448,468,64900000,7
314,-5480,561,871,17900,7
320,-16208,322,205,12800000,7
577,-6169,278,944,13200,7
383,-9507,465,658,78800,7
479,-6006,356,917,3350000,7
305,-14884,476,331,31000000,7
481,-4295,370,823,72100,7
283,-7365,209,473,1620000,7
268,-7722,666,646,12400000,7
345,-15711,555,222,85900000,7
784,-5533,371,921,1130000,7
333,-7165,485,706,782000,7
312,-4535,500,731,19200000,7
500,-3835,566,963,61800,7
649,-12208,524,935,471000,7
327,-6676,588,282,78600000,7
317,-11287,593,626,9310000,7
489,-2912,747,842,58300,7
415,-5561,607,817,409000,7
577,-6346,368,905,10500,7
424,-5754,229,942,333000,7
533,-4390,173,872,52000,7
336,-7170,554,449,2450000,7
991,-5237,399,975,11400,7
388,-4957,559,848,1740000,7
547,-5887,587,879,122000,7
294,-9383,503,595,8950000,7
306,-5699,793,838,3830000,7
326,-7066,571,858,5510000,7
278,-6265,464,599,16100000,7
995,-5832,437,957,7.09E+03,7
345,-6219,718,836,53600000,7
356,-4190,535,948,225000,7
604,-4310,385,848,7720000,7
478,-3170,452,916,30800,7
264,-10345,640,649,21600000,7
299,-8039,377,682,89400,7
440,-9175,612,860,253000,7
3820,-2839,291,970,301000,7
765,-5598,485,707,33900000,7
657,-4056,371,899,2.99E+03,7
1110,-2936,515,965,232000,7
473,-9307,619,579,1520000,7
415,-5674,710,696,4030000,7
356,-9135,611,470,57900000,7
1000,-4626,409,831,1.02E+03,7
454,-11361,455,758,22300000,7
338,-4708,599,787,2.07E+03,7
359,-3323,652,876,3070000,7
286,-5708,545,865,664000,7
3870,-5106,404,962,49500,7
1330,-10390,615,616,3990000,7
407,-9760,502,758,915000,7
338,-8740,547,707,8.14E+03,7
783,-4496,587,990,1720000,7
1090,-3998,383,893,3250000,7
2200,-13056,696,791,29600000,7
321,-9811,659,714,39800000,7
1840,-6076,536,821,366000,7
351,-10108,452,524,31500000,7
526,-5428,643,849,3710000,7
2920,-2216,450,993,3.45E+03,7
769,-2993,440,950,449000,7
522,-3556,550,938,171000,7
386,-3902,499,873,468000,7
398,-7275,574,764,535000,7
464,-9096,528,598,91100,7
728,-6844,694,780,184000,7
336,-11482,506,701,69100,7
338,-13445,522,377,291000,7
277,-11221,456,513,447000,7
836,-6096,560,772,3750000,7
794,-2173,632,922,558000,7
313,-6080,420,721,44900,7
482,-4456,484,882,14000000,7
349,-9989,439,634,5970000,7
515,-4918,453,847,13600,7
1050,-5000,331,917,8.13E+03,7
685,-14201,508,479,62500000,7
563,-11927,400,682,18300000,7
379,-14862,603,503,29000000,7
270,-9484,579,508,574000,7
340,-9452,787,424,40800000,7
626,-7679,400,723,34900000,7
358,-13382,704,528,22000000,7
349,-14029,803,338,19600000,7
284,-9272,561,337,64400000,7
450,-8314,792,647,25500000,7
518,-10434,641,703,39700000,7
335,-15028,269,289,26400000,7
554,-3070,536,873,7.69E+03,7
359,-2431,578,947,744000,7
370,-6127,660,827,5700000,7
463,-3892,397,969,1.52E+02,7
507,-2610,551,982,1340000,7
575,-3774,473,845,39600,7
395,-3936,554,800,11900000,7
742,-6870,566,835,3560000,7
329,-5833,509,928,18900000,7
276,-15639,293,273,77100000,7
983,-3682,389,975,10900,7
322,-8621,282,547,3000000,7
751,-8069,447,954,2350000,7
710,-6355,567,758,1720000,7
358,-16129,606,457,9870000,7
1200,-5439,409,920,719000,7
2380,-5918,600,784,7360000,7
365,-14307,783,284,67900000,7
574,-4507,489,891,1.33E+03,7
1130,-3891,492,911,1500000,7
954,-4419,477,909,510000,7
617,-4860,436,850,86100,7
415,-6301,178,684,5.82E+03,7
612,-5024,459,931,126000,7
348,-4262,639,792,1200000,7
1190,-5441,367,927,992000,7
403,-10910,426,751,12200000,7
1680,-3187,408,949,14200,7
1790,-5573,728,697,18700000,7
727,-3935,180,861,2.56E+03,7
428,-6398,564,862,11500000,7
386,-6205,508,834,1830000,7
670,-10853,603,541,12400000,7
320,-6086,561,492,1940000,7
319,-9944,492,639,23500000,7
328,-8274,591,590,1520000,7
306,-9326,253,646,9.77E+03,7
2000,-6637,594,867,526000,7
407,-4066,378,896,45200,7
382,-7662,530,793,1320000,7
1230,-3323,333,972,27300,7
330,-7367,490,776,23900,7
278,-8032,515,407,9220000,7
376,-9175,623,660,48400000,7
435,-7960,676,920,101000,7
970,-2641,229,888,258000,7
666,-6181,407,975,4540000,7
582,-6947,513,806,1840000,7
725,-3832,385,940,47500000,7
263,-11764,330,532,101000,7
753,-4934,498,939,4.57E+03,7
356,-4569,677,870,19900000,7
335,-5023,341,662,10500000,7
1130,-3994,524,939,22000,7
495,-6479,559,876,4740000,7
837,-6803,324,931,1550000,7
1020,-741,583,981,7010000,7
435,-4647,399,930,6.76E+02,7
499,-9928,414,404,27100000,7
748,-6636,507,825,5040000,7
515,-4556,649,791,13600000,7
438,-5543,728,664,973000,7
3130,-1590,446,999,2890000,7
1170,-2990,558,982,171000,7
383,-8619,397,835,1.32E+03,7
821,-5194,648,732,22500000,7
535,-9601,688,375,28600000,7
250,-7259,413,445,43800000,7
1140,-3790,660,835,10000,7
460,-13916,493,586,2020000,7
527,-12095,645,795,34700000,7
474,-3662,717,866,24800000,7
366,-7147,472,775,19400000,7
648,-5734,343,910,136000,7
403,-9810,523,758,13300000,7
762,-9237,546,918,9710000,7
388,-7705,600,639,62000,7
337,-13181,549,294,14400000,7
432,-7340,754,583,32000000,7
512,-4030,544,921,50400,7
412,-4941,698,675,34800,7
270,-9484,579,508,574000,7
335,-15489,503,541,7.82E+03,7
271,-6660,595,489,49700000,7
565,-5656,372,820,1000000,7
465,-4778,536,744,544000,7
549,-9280,630,551,37300000,7
367,-5987,778,552,661000,7
914,-8521,335,916,397000,7
2740,-3438,537,920,592000,7
297,-10433,541,459,18900000,7
276,-9744,828,492,6440000,7
740,-5174,582,642,55800000,7
346,-11019,534,860,1940000,7
968,-5411,744,871,9850000,7
371,-10274,366,606,99400,7
400,-10615,650,600,2780000,7
1840,-7291,412,919,1240000,7
4740,-1623,504,992,305000,7
452,-5358,531,818,6940000,7
568,-3750,485,898,77600,7
346,-7877,602,810,31100000,7
356,-4408,548,895,3180000,7
806,-8063,687,666,12800000,7
2110,-3175,462,990,10300,7
262,-6709,624,613,40900000,7
280,-5104,607,651,267000,7
331,-9897,767,787,1630000,7
304,-13458,553,576,19100000,7
308,-9110,316,484,33400,7
425,-6362,513,979,1950000,7
582,-4261,653,964,316000,7
486,-6156,554,820,11400000,7
602,-8304,369,759,12400000,7
1090,-16729,575,318,68300000,7
360,-4618,545,753,4170000,7
322,-5427,679,709,21100000,7
356,-4569,677,870,19900000,7
365,-5731,623,940,20200000,7
370,-4276,425,936,2.98E+02,7
452,-7327,215,927,27300,7
423,-6480,503,685,4210000,7
598,-3419,411,813,24000,7
452,-7327,215,927,27300,7
381,-6304,495,759,1970000,7
281,-6121,560,731,4720000,7
307,-10076,604,442,80200000,7
303,-5414,491,752,163000,7
592,-4542,583,823,5310000,7
525,-6139,533,926,22500000,7
419,-2224,463,836,142000,7
304,-10344,372,581,1060000,7
374,-6087,553,707,2420000,7
744,-5836,601,902,303000,7
1190,-5231,166,971,3.84E+03,7
383,-7062,573,807,3400000,7
1460,-2238,444,971,32200,7
253,-13333,623,449,21200000,7
346,-11500,574,664,7370000,7
299,-9242,334,306,95100000,7
261,-18068,622,197,33600000,7
899,-6236,301,921,573000,7
287,-6431,693,738,15100000,7
513,-3762,489,918,30900,7
1190,-3796,497,970,24600,7
1330,-3729,408,920,9.56E+02,7
346,-5466,705,814,115000,7
376,-9381,277,670,6.28E+03,7
805,-3126,459,895,725000,7
391,-5659,455,858,61600,7
441,-6787,318,866,1240000,7
411,-8193,799,608,8110000,7
614,-4254,536,857,84900,7
640,-4371,292,933,22100,7
275,-5534,572,728,20300000,7
424,-3553,507,883,209000,7
757,-10492,364,768,21000000,7
230,-10940,529,425,48000000,7
791,-3881,179,912,140000,7
507,-3895,496,924,214000,7
577,-5578,397,808,402000,7
262,-7115,510,711,9820000,7
252,-7012,580,376,78400000,7
350,-11952,544,265,84800000,7
309,-12553,598,324,59300000,7
1550,-3247,601,952,136000,7
1000,-6237,504,597,20600000,7
426,-8813,474,734,8710000,7
1420,-5215,402,914,57900,7
413,-7250,501,824,12700,7
439,-3727,668,921,4920000,7
288,-6421,591,542,85300000,7
892,-6209,391,808,7590000,7
940,-5611,438,938,842000,7
1310,101,529,992,101000,7
266,-11523,391,651,51200,7
936,-5825,607,813,190000,7
396,-6883,425,732,194000,7
392,-11819,766,526,78400000,7
627,-7943,522,790,936000,7
371,-5641,631,645,6020000,7
357,-5542,247,749,6490000,7
316,-7787,345,418,29900000,7
597,-8191,182,747,1110000,7
343,-6356,328,738,9.02E+03,7
537,-2427,264,800,1950000,7
318,-8806,479,601,8320000,7
510,-8079,459,698,2940000,7
359,-6570,678,683,34600000,7
411,-5401,568,940,43100,7
518,-3904,493,948,12300000,7
318,-5815,542,733,2610000,7
386,-15747,366,200,71400000,7
283,-10118,572,683,157000,7
379,-4718,628,744,2570000,7
449,-17363,361,578,175000,7
311,-5021,672,655,3620000,7
441,-7015,375,680,4.07E+03,7
1140,-9050,352,656,86500,7
611,-3449,369,845,4930000,7
676,-6903,674,789,178000,7
451,-7607,433,630,1010000,7
303,-13728,349,364,75500000,7
434,-4319,233,863,999000,7
263,-7081,511,446,17000000,7
809,-11903,173,811,11100,7
324,-5627,464,764,1700000,7
399,-2189,545,932,66500,7
423,-10740,679,568,42200000,7
412,-11017,757,401,47600000,7
705,-2803,387,945,3.88E+03,7
455,-8303,399,744,8.44E+03,7
1540,-5552,383,944,105000,7
362,-3498,572,949,14000000,7
633,-7031,137,833,5.15E+03,7
761,-6506,394,944,178000,7
718,-7665,502,417,12700000,7
1340,-5420,383,900,85000,7
583,-3775,522,878,320000,7
270,-7902,420,672,670000,7
691,-2700,596,970,208000,7
354,-5001,407,872,20600,7
288,-5054,515,914,1.73E+03,7
320,-9911,616,357,28700000,7
512,-6548,545,908,11500000,7
569,-4966,505,839,1110000,7
704,-6430,463,962,23300,7
897,-3926,689,947,209000,7
431,-4599,530,721,470000,7
363,-5668,739,554,39000000,7
292,-6381,512,624,3.49E+03,7
1260,-4936,310,806,739000,7
